path,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label,id,text
82190.png,0.34515086,-0.09306995,-0.64734775,-0.4556495,0.12241955,-0.1748858,-0.22950949,-0.024627421,0.074166745,-0.059254047,-0.22696434,0.57674634,-0.20829546,0.06170625,-0.55731463,0.6130625,0.15524316,0.48328623,-0.2424311,-0.17621334,1,82190,shit posting groups: *exist* indogs: it's free real estate
82195.png,0.019549897,-0.24049963,-1.2236035,-0.36176115,0.37204346,-1.0261432,-0.76320344,0.71431524,1.0812398,-0.7181737,-1.0016203,0.36221686,-0.52668226,-0.14065523,0.010797178,0.59631395,1.436924,0.55250996,0.41755104,-0.45928493,1,82195,you fucking liar that blowjob did nothing for my sore throat
82310.png,0.7338934,-0.3582986,-0.07761577,0.08457429,-0.0822,-0.22708412,-0.5210669,-0.1988532,0.7158781,0.033001523,0.28225806,1.175979,-0.27283728,-1.040092,-0.24018478,-0.19323403,0.35724893,0.071332954,-0.2626715,0.33707085,1,82310,answer the phone . no signal out here! haha
82346.png,0.5886179,-0.07902927,-0.48995835,-0.3269006,-0.14845692,-0.17561924,-0.088540345,0.37382206,0.45313847,0.6769248,-0.1608799,0.6326933,-0.15746997,-0.02286068,-0.18589076,0.050166197,0.4370539,-0.40987495,-0.34384462,-0.11448523,1,82346,my goal for 2018 is to accomplish the goals of 2017 which i hould have done in 2016 because i promised them in 2014and planned them in 2013
82369.png,0.32309106,0.3566656,-1.0480521,-0.47351474,0.0021502264,-0.29114264,0.047248032,0.49589688,0.8599119,0.6288093,-0.5197442,0.7386862,-0.6917002,-0.04938678,-1.1247863,0.3412552,1.5733355,-0.09794907,-0.1866155,-0.0069649126,1,82369,"impeach and deport ilhan omar ""this is not going to be the country of white people. -rep. ilhan omar (d-mn)"
82379.png,0.6969223,0.2046666,0.31346434,-0.25599417,-0.45638922,-0.15200716,0.011756491,0.25252694,0.50125957,-0.11718686,-0.42787907,0.8638691,-0.5570497,-0.44509745,-0.50689155,0.27212387,0.18415256,-0.26324266,0.043496832,-0.3870384,1,82379,there's so much white trash in this picture i barely know where to start!
82396.png,0.83497024,0.29514974,-0.5489188,-0.46203986,-0.3482921,-0.1211459,0.777833,-0.3680793,0.017985582,-0.111432,0.11522324,0.4254304,0.04855496,-0.9159375,-0.4350721,-0.3905785,0.46792,0.39415702,0.8443924,0.26166996,1,82396,california wildfire made millions homeless
82403.png,0.5969311,0.6192118,0.47688794,-0.0039788573,-0.5557755,0.094634034,0.56262976,0.30156302,0.47883853,0.12722215,-0.14934662,0.3959859,-0.19509116,-0.04202066,-0.36470535,-0.19295058,0.07200141,0.03458607,-0.4603989,0.08750931,1,82403,"everybody loves chocolate chip cookies, even hitler"
82406.png,0.40168026,-0.3818612,-0.28217566,-0.14948207,1.1672636,-0.57675487,-1.4756192,-0.02682573,0.89901745,-0.45792422,-0.68959266,0.59910023,-0.88132596,-0.6987164,-0.06326514,-0.17484775,0.63730305,0.62671953,1.1127027,0.3269641,1,82406,i'm going trans hunting
82450.png,0.26518777,0.17776464,-0.5597899,-0.17047536,-0.13549192,0.4640787,0.22934757,-0.13803853,0.35628685,0.39732528,-0.22039951,0.7431328,-0.28416336,0.27641916,-0.35857907,-0.026651055,-0.41292882,0.60788065,-0.46232462,1.2025099,1,82450,keep us safe from rats
82457.png,0.7625562,0.5099581,-0.24054909,-0.64497644,-0.8871824,-0.8900391,-0.6044317,0.018628594,0.67566884,0.28497148,-0.34644997,0.8406959,-0.3803535,-0.47222745,-0.7743936,-0.28726557,1.1553138,0.03401646,-0.23745823,-0.15247126,1,82457,ring ring hello? i've been waiting for your call all damn day!!!
82460.png,0.13869472,-0.358869,-1.0224674,0.6861394,0.32878205,-0.24971265,0.04350565,0.31093404,1.549758,0.84076524,-0.94671637,1.4218962,-0.31431445,-0.17393629,-0.9065147,-0.027295925,0.5723804,-0.30955538,0.17138395,-0.5943075,1,82460,i may be blind but at least i'm not dead
82476.png,0.045087717,0.2329071,-0.5688426,-0.097439475,0.2722431,-0.04027399,0.18452974,0.108459145,1.2382389,0.75373435,0.12316973,1.8485316,-0.6196538,-0.33823225,-0.4343465,0.18405294,0.3869233,0.8658242,0.3294699,0.78195196,1,82476,marks left by a chevy marks left by a ford
82501.png,0.55138165,-0.43363842,-0.70570475,0.3401719,0.3433629,-0.943152,0.43874022,0.3468985,1.5942702,1.275205,-0.1619103,1.0172521,-1.0057502,0.19471298,-1.2603687,1.4856403,-0.18554895,0.5183758,-0.25468928,0.9717706,1,82501,now is the winter of our discontent day made glorious summer by this hump
82503.png,1.2081201,0.32077977,-0.19419417,0.4530612,-0.4218166,0.0029259971,-0.29220387,-0.14340207,0.7197089,-0.5015405,-0.66055024,0.94714713,-0.5276145,-0.55766475,-1.1901067,-0.120123364,0.7041589,-0.76320595,-0.052373834,-0.11723115,1,82503,hurry up barack will be home soon
82531.png,1.2104933,-0.83798873,-0.3874417,0.34472072,-0.22677316,-0.36338475,-0.30695504,-0.28734013,1.1668822,0.30246678,-0.43125454,0.87142897,-0.3124715,-0.9129814,-0.950718,0.7295279,0.21656227,1.2946945,0.62855834,0.071228884,1,82531,help the needy worldwide!
82541.png,0.08381095,-0.10456959,-0.9770989,-0.19636506,-0.25404093,0.7715873,0.36036122,-0.30609468,1.3893777,0.75596535,-1.1382504,0.9455532,0.0914326,-0.2778652,-0.09629657,-0.16374761,0.9066482,0.20530331,0.46897435,-0.42363405,1,82541,when you take a bottle of water to africa
82549.png,-0.19878869,0.10024857,-0.4132259,0.37501478,0.03446171,-0.4280128,-0.13486393,0.3024748,0.5156802,0.6888751,-0.16101734,0.14824238,-0.09306389,-0.40242872,-0.4727367,0.60337806,0.13457827,0.22451964,0.6296348,0.51352173,1,82549,30 seconds into chloroform and chill and she gives you this look
82563.png,0.781632,-0.38092917,0.35230047,0.42023653,0.0009883828,-0.14927927,-0.08770983,-0.07554807,0.7223275,0.045736026,-0.20800442,0.5296309,-0.79168963,-0.5499642,-0.7860987,0.23257703,0.6755622,1.0272303,0.80519384,-0.1639116,1,82563,stop being a little bitch
82596.png,0.6030134,0.1075856,-0.3440056,-0.006061086,-0.2682527,0.347059,-0.03266548,0.26676247,0.38101056,0.49204138,-0.21231022,0.5542269,-0.50287366,-1.0934875,-0.7921532,0.27753812,0.5040038,-0.08749104,0.29198357,0.022441635,1,82596,i am ready to serve my first term
82631.png,0.09459194,-0.06343777,0.12653303,-0.23675111,-0.1231357,-0.8514413,-0.71586454,-0.055657033,0.4643995,0.5423495,-0.95744294,0.20152977,-0.9211255,0.05427729,-0.7278955,0.2726673,1.121436,-0.06042329,0.5024527,-0.3393927,1,82631,what if marty feldman had a daughter? he did
82635.png,0.030902645,0.59150594,-0.017712325,0.11854736,-0.17297617,-0.5298271,-0.31712052,0.1182867,-0.046711624,0.5491365,0.07996283,1.0682513,-0.90791774,-0.7490512,-0.09582677,-0.21398327,0.8750724,0.46493387,0.045390658,-0.3205516,1,82635,i am jealous of her she's so pretty
82637.png,1.2129316,0.068338625,-0.2503022,1.1315267,-0.4278398,-0.33549592,0.2526178,-0.16857126,1.411526,0.865889,-0.6259958,1.3923751,-0.15297574,0.25782877,0.2259335,0.07946547,-0.5171358,-0.014806922,0.2721051,1.0681705,1,82637,"""where you can get with that bull shit what is "" fuck outta here"" correct"
82647.png,-0.0034922455,0.54613173,-0.35314867,0.0009750561,0.25985774,-0.082918905,0.12617505,0.42223415,1.4350842,0.80626076,-0.3859413,0.5210776,-0.4921444,0.43998224,-1.3819667,0.17894006,0.3613907,-0.296713,0.03467086,0.34296206,1,82647,dark humor is like food not everyone gets it. #justnorthkoreathings
82657.png,0.12041096,0.09879886,-0.8533076,-0.39497462,0.27048817,-0.26964283,-0.2701765,-0.14815114,0.41790494,0.35454512,-0.4359013,0.47713694,-0.096237525,0.22641023,-0.85408705,-0.07228556,0.63730496,-0.12145074,0.041320078,0.29675934,1,82657,a wax figure of anne frank
82673.png,0.7220419,0.5892342,-0.65498036,0.48014438,0.36242583,0.025778463,0.16303518,-0.28215593,-0.3448986,0.0004660301,-0.37495452,1.0903193,0.06777981,-0.29557914,-0.4658698,0.101743184,-0.32645202,-0.059529517,-0.009049803,0.2714166,1,82673,how to cook turkey in usa how to cook turkey in romania
82674.png,0.24451397,0.19188623,0.02025365,-0.5044993,-0.16009335,-0.017185414,0.2568175,0.025816213,0.30552518,-0.18866862,-0.37046328,1.0131458,-0.22916076,-0.011050593,-0.8123489,0.43935668,0.7451322,-0.25798568,0.2827815,-0.3790264,1,82674,"democrats, the test results are back and donald trump is your daddy"
82679.png,0.45273605,-0.9387344,-1.1263669,-0.6637743,0.041660156,-0.5883459,-0.5905087,0.082372665,1.1661004,0.22268175,-1.2553135,0.752589,-0.25777176,0.13570993,-0.5562509,0.2525059,0.50056493,0.13442793,0.23956051,0.09706751,1,82679,why aren't the needs of children everywhere being met?
82704.png,0.35951346,-0.11196298,0.28075254,0.46397424,-0.23498996,-0.41042873,0.30529037,-0.1943464,1.6664653,0.37238604,-0.2780104,0.99122924,-0.23562866,-1.142464,-0.43164727,0.24437818,0.6646493,0.29084176,0.01572559,-0.15078975,1,82704,just a moroccan gentleman playing on on his guembry
82730.png,1.2191058,0.41985732,-0.53163177,0.44655877,0.18997827,0.28791675,0.012746584,-0.12230992,0.5711318,-0.26239783,0.44992206,1.0497862,-0.4407126,-0.5898055,-0.87565887,-0.06467567,0.52699524,-0.61172915,-0.44504854,-0.69130915,1,82730,you rape em we scrape em no fetus can defetus
82740.png,0.9593479,0.23610942,-0.27819848,-0.533751,-0.3482377,-0.66119236,-0.29916143,0.61021876,0.6354866,0.0013258271,-1.1052483,0.38103285,-0.25866038,0.84698176,-0.6994419,0.40170485,0.031233635,0.041379552,0.08499212,0.01063163,1,82740,your daddy shoulda pulled out!
82743.png,1.151365,-0.16788411,-1.2076778,0.39735064,0.384183,0.04846147,-0.027710143,-0.273838,0.5169214,0.27607715,-1.6584041,0.7365402,-0.31257778,-0.28082785,-1.4275559,-0.66527945,0.39265814,0.50498015,0.32783893,-0.6067086,1,82743,whatever this is... it's an auburn fan
82763.png,0.73013204,-0.35680157,-0.3382027,0.21535805,0.5783653,-0.78702897,-0.0840673,0.09007567,1.3077363,0.9429082,-1.1552072,0.8806863,-0.41449404,-0.15101285,-0.044571124,1.0895818,0.0008906685,0.31127644,0.54837817,1.1932417,1,82763,"--and if anything happens, the women are to blame -- that's right, it's their fault, definitely"
82765.png,0.006444713,-0.14336972,0.024690777,-0.454928,-0.25358927,-0.7362856,-0.47221205,0.33066314,0.51262367,-0.23791091,-0.04278847,1.0782136,-0.45612815,-1.1473187,-1.0406038,0.2524217,1.0546021,-0.12318604,-0.03288909,-0.3048946,1,82765,jewish men supporting a politician on views that are important to them
82793.png,0.41267955,0.084384374,-0.81088316,0.18706569,-0.8249199,0.47735786,-0.03935303,0.08061959,1.1289903,0.85988647,0.097879015,0.16950682,-0.33123598,-0.67161477,-0.48936054,-0.075572975,-0.029834766,0.44350788,0.88815844,1.0156722,1,82793,damn chewbacca ewoks are our friends
82914.png,0.55749166,0.37950328,-0.2132715,0.0089765545,0.024712052,-0.2726482,-0.30012184,0.39794308,0.12159905,0.18360232,-0.61596763,0.15387878,-0.3463834,-0.7617872,-0.76407313,-0.2882445,1.489264,-0.21618946,0.6339955,0.25077105,1,82914,you should vote for me because i do not suck! we already knew that!
82916.png,1.0915413,0.8090541,-1.3615336,0.26760626,-0.8163727,0.044016603,0.45173967,0.08065756,0.35381973,1.09999,-0.27753755,0.7940826,-0.19276324,0.18541625,0.17550285,0.16805017,-0.13932876,-0.4393573,-0.07566171,-0.10230061,1,82916,you're entitled to nothing want it? earn it
82940.png,0.49610052,0.11122992,-0.8433332,0.1922899,-0.2476849,-0.24098396,0.1497974,-0.68314147,0.5368707,-0.0028559752,-0.065654986,0.7229415,-1.0257552,-0.20854796,-0.12583451,0.8865125,-0.3719217,0.36441842,0.30353034,0.09465929,1,82940,sea monkeys
82941.png,1.1128981,0.7924561,-0.9299055,-0.19019867,-0.47943565,0.11492946,-0.14715947,-0.020772804,1.4953028,0.86288023,-0.08376742,0.50336766,0.3229284,-0.4559775,0.22520569,-0.13880464,0.044847798,0.14492707,-0.077033065,0.55545324,1,82941,"""trump's rally lines are big his ""concentration camp"" lines are yuuuge"
82947.png,-0.1120773,-0.73771286,0.15516171,-0.07089042,0.8937864,-0.77971804,-0.37660977,0.17506528,-0.19443582,0.5791614,-0.31200317,1.2464532,-0.37171915,-0.39311346,-1.2939827,0.21953273,0.2537691,0.52617913,0.2011424,0.1602101,1,82947,sure timmy i'll hold your mayo
82960.png,0.16965379,0.6460043,-0.21066982,-0.012197459,-1.0020759,-0.051532086,0.19711548,0.05636492,0.6863308,0.28751832,0.21042828,1.2404022,-0.41126072,-0.35136732,-0.45256203,-0.43513072,0.3897214,0.56215286,0.2436733,1.1084317,1,82960,the stocks were a public torture device that immobilized the feet of the punished person
82973.png,0.43344942,0.027275076,0.29587725,0.16571784,0.04535732,-0.20051378,-0.26387084,0.11531897,0.5385256,0.40024766,-0.09599518,1.1730229,0.014501665,-0.76101947,-0.89108175,0.041617654,0.5479525,0.5087472,0.05478837,0.14009449,1,82973,when your little one brings home his first girlfriend
83014.png,0.7856632,-0.5608364,-0.7651643,-0.3334297,-0.1986221,-0.4561169,0.022216331,0.637114,0.7696314,0.80986863,-0.3092802,0.8208189,-0.3529554,-0.2886546,-0.16415891,0.7354915,0.40943104,0.22798331,-0.3115746,-0.089388005,1,83014,hahaha... fuck you bitch
83059.png,0.19440027,-0.1784205,-0.6643607,-0.050729625,0.15712479,-0.48711246,-0.48417553,0.071324125,0.10666402,0.47335014,-0.5802991,0.36823636,-0.64200616,-0.2611788,-1.1361189,-0.10524092,1.0757413,-0.39817947,-0.13296846,0.59024745,1,83059,"a ""man bun?"" i tie my hair like that giving head"
83061.png,0.5291516,0.89548403,0.14344282,0.11328644,0.75640994,0.5201434,0.7712053,-0.16720107,0.15652956,-0.15368776,0.5350601,0.5399624,-0.38920823,-0.48433095,0.4638878,0.34867114,1.1411262,0.54682434,0.0711948,-0.23913096,1,83061,only josh can prevent wildfires dammit josh you had one job
83074.png,0.6089654,-0.49047053,-0.077592105,0.22056739,0.15843882,0.019433176,0.04160447,0.39948687,1.2973726,0.37581822,0.3918354,1.2222875,-0.8571429,-0.60689306,-1.0133287,0.20927384,0.2465786,0.49749938,0.2357443,0.18440817,1,83074,if you're gonna screenshot a meme at least crop out the black space
83127.png,0.86144245,-0.6910363,-0.24441111,0.6470503,0.052056346,-0.7131749,-0.4849792,0.31084716,0.96699905,0.46083307,0.004409947,0.70337075,-1.1943733,-0.34916162,-0.19197935,0.010681801,0.11627966,0.14089562,0.16472632,-0.17853422,1,83127,been dropping blessings all year like
83140.png,0.75969106,-0.31737563,-0.24420339,-0.7051776,0.53472733,-0.6315784,-0.19668947,0.42600793,0.18356876,0.07203834,-0.94783485,0.7080083,-0.055189576,-0.19631992,-0.7052731,-0.14433596,0.71711606,0.06422667,0.5314132,-0.3394607,1,83140,when the food you made actually taste good
83145.png,0.43828583,0.14784066,-0.5063188,0.644029,-0.2829944,-0.44081858,0.38276747,-0.37728196,0.80244195,0.271504,0.16546583,1.2585714,-1.4660114,0.38566995,-0.6320529,0.33245525,1.0285289,1.0781236,0.07444968,0.40386721,1,83145,"been here 6 generations, gets loan to be repaid in full from the government. been here 3 months gets $1400/wk from the government"
83170.png,0.26077864,0.3414727,0.04778923,0.25483713,0.13360402,-0.7581168,-0.19923013,-0.27895656,0.9106169,0.7592778,-0.38420382,0.9400501,-0.5713581,-0.27327695,-0.7914621,0.34490192,0.9894373,0.5789126,-0.05539038,0.27624393,1,83170,always buy the bigger bottle better safe than sober
83205.png,0.25195843,-0.10774619,0.5004465,0.029995209,0.8473162,-0.61615133,-0.7610472,0.5144921,-0.052116156,0.72592217,-0.5649498,0.7953782,0.1391481,-0.6163125,-0.8378593,-0.25131693,0.024324786,0.41605476,0.853097,0.3187525,1,83205,randomly deciding to bake something
83207.png,0.4219951,-0.35738158,-1.0765684,0.028546711,0.2654023,-0.2824636,0.125036,-0.39211434,0.4246854,0.094797924,-0.57333,0.92881906,-0.712859,-0.26024225,-1.3646301,0.45122734,-0.6193788,0.20050819,0.030277021,1.0674807,1,83207,who said that women can't park
83216.png,0.3730211,-0.044197418,0.0969712,0.11676098,0.16133069,-0.31788462,-0.14300056,1.0559058,0.43833157,0.7908899,-1.4160212,0.7239049,0.033509586,0.032611877,-1.1260674,-0.0477596,0.8426062,1.1807115,0.4877227,-0.21119042,1,83216,you know it's going a be a serious blow job when he puts his hair up in a manbun
83257.png,0.6959632,-0.4607513,-0.15537223,1.6087452,-0.29950583,0.39737558,0.08094011,-0.68230516,1.2775633,0.31734872,-0.50232303,0.73621327,-0.58601654,-0.4419842,-0.4634836,0.3413395,0.11530048,0.8855212,1.2537004,0.5252313,1,83257,this man should motivate everybody
83290.png,0.11340638,0.40973336,-0.60067594,0.07429753,-0.54327387,0.6703072,0.88424796,0.06335083,0.57919574,0.6065471,0.15792672,0.30398744,0.36437842,0.036345113,-0.14077011,-0.35284013,0.08788423,0.4494476,-0.22415558,0.34986663,1,83290,"first of all, take a moment to realize who the fuck you are talking to"
83295.png,1.1098716,0.7347961,-1.2795217,-0.24938083,-0.59332234,0.7285599,0.045924585,-0.037380997,0.72931683,0.4171014,-0.24274342,0.21769983,0.453512,-0.668514,-0.77511257,0.66405576,0.44810563,0.07186821,-0.5247785,0.2768313,1,83295,liberals are outraged by president trump's lack of protocol when meeting the queen of england
83296.png,0.4536049,0.5535902,-0.6251332,-0.510825,-0.50110227,0.10297131,0.52518374,-0.008819077,0.27304572,0.5458471,-0.71778166,0.58018965,-0.33685127,-0.6707422,-1.2045401,0.5919526,0.9296555,-0.10607399,0.25945377,-0.69679314,1,83296,and then i beat the usa immigration sytem by marrying my own brother! and i even got a job in congress! these americans are so stupid!!!
83402.png,0.3044972,0.016932538,-0.5158857,-0.39230624,0.63640803,-0.3231864,-0.0031404532,0.34375668,0.5894618,-0.4716839,-0.48316863,-0.20548716,-0.6129297,-0.18212903,-1.1895194,0.45036793,0.7923642,-0.17193338,0.057875514,0.19273566,1,83402,my car had some trouble i need to take it to a mechanic
83415.png,0.32595646,0.50597715,-0.7854094,-0.1785658,-0.26275137,-0.13717084,-0.5721495,-0.089419395,0.043934524,-0.015284229,-0.0051224823,0.37732488,-0.10709196,-1.1136031,-1.4066226,-0.0729721,0.42811838,0.27994063,0.27318266,-0.17499049,1,83415,"and then i said, mr. president there's no walmart's in north korea only targets"
83461.png,0.78587115,0.6880558,0.04502572,0.19966939,0.10047935,-0.015826577,0.35383967,0.20098281,0.7480179,1.1763226,-0.8915017,0.8141986,-0.471245,-0.5061963,-0.45223248,-0.4474378,0.7114961,1.0609655,-0.45355457,-0.35838783,1,83461,picture portaying slaves arriving on ships
83476.png,0.9695484,0.041258745,0.077787325,0.45698088,-0.12293321,-0.46233618,0.13925093,-0.14941275,-0.04015085,0.9005986,0.04213295,0.6292128,-0.1546416,-0.240532,-0.7194388,0.6989344,0.308553,-0.022114594,0.7561058,0.48078153,1,83476,my kids will never know that awful feeling of realizing there's no vhs tape behind the box at the video store
83490.png,0.5631849,-1.0472735,-0.68627685,-0.3613412,-0.16212042,-0.3431378,-0.15400177,0.20706016,1.2318685,-0.50457335,-0.7530153,0.5106297,0.015137289,-0.50454086,-0.74116707,0.5107285,0.6724157,-0.48653793,-0.7249518,0.36622518,1,83490,you say islam is violent? i will kill you
83492.png,0.6534225,0.52848315,-0.6289296,0.688105,0.7660201,0.71908796,0.5092747,-0.33916363,0.35509762,0.98364466,0.61017925,0.88069767,-0.3204825,0.124731295,0.3754497,0.45890033,0.39968973,-0.8010943,-0.31006232,-0.058139347,1,83492,"when someone starts acting all friendly, but you already know what they really are"
83510.png,0.3056205,0.2885906,-0.54646915,-0.6650447,-0.07067682,0.34104127,0.19167699,0.1289155,0.71468985,0.29216918,-0.08921563,1.054485,-0.7178041,-0.39722413,-1.0739825,0.4780296,0.37758908,-0.076229826,-0.2226162,0.4016091,1,83510,the look you give when you gonna start trouble
83517.png,1.0410135,-0.08643455,-0.60998315,-0.036620818,-0.50835276,-0.5287473,-0.53212005,0.3093815,1.3906773,1.9367235,-0.7412561,1.0567796,-0.2834109,0.17231174,-0.944997,0.2697258,0.0072510056,0.7766483,0.5015756,0.5272648,1,83517,when you remember you have leftovers in the fride when you realize someone ate it before you got home
83560.png,0.13257004,0.27638268,-0.82323533,-0.6340678,-0.0021153353,-0.48465618,-0.36957192,-0.0063209794,-0.15210691,-0.3768707,-0.64522046,0.8591813,0.26234102,-0.011638831,-1.1230162,-0.19288194,1.0714779,0.0014291154,-0.019848756,0.8782988,1,83560,this is what happens when you're gay in a muslim country
83570.png,0.68479663,0.12381359,-0.52111846,-0.4509428,-0.37803847,0.05134717,-0.3559297,0.36455083,0.623075,0.16843446,-0.68814063,-0.00011449959,-0.5535512,-0.31600633,-1.2444903,-0.033698536,0.79889184,0.025270768,0.53206855,-0.10821643,1,83570,the loudest one in the room.. is the weakest one in the room
83571.png,0.029970666,-0.44294116,-1.1566722,-0.4019748,-0.3851162,-0.029469723,0.25657517,-0.050042335,0.8962325,-0.15410787,-0.19186379,0.88842154,-0.86605996,0.45367125,-1.2540174,0.55755806,0.791789,0.04340489,-0.13668144,0.23300605,1,83571,just got angry all over again thinking about how zola made unathi umsunu nationally. saying unoxolo is just a friend kodwa akana address akana bellas then how the fuck is she your friend the lies! the lies!
83607.png,0.49381945,0.0023958292,-0.50321835,-0.718217,0.46461263,0.40507415,0.14238158,0.4649389,0.482227,0.5770094,-0.36150476,-0.06214586,-0.20582457,-0.16174583,-0.51799953,-0.20040739,1.520775,0.73428184,0.67202,-0.122882165,1,83607,"your sense of humor is so dark, people are worried about you"
83609.png,0.28067645,-0.48736644,-1.1807666,0.33025205,-0.045458283,0.066818245,-0.078251496,0.33526897,1.4988612,0.2814255,-0.32595348,0.38960707,-0.4192071,-0.20640038,-0.15885308,0.21401134,0.28970465,0.87902427,-0.0024602488,0.5712124,1,83609,america doesn't need a gun ban it needs an idiot ban
83615.png,0.5929562,0.32283244,0.027778894,-0.05404138,-0.51445323,-0.43441162,-0.7782552,-0.7523429,0.9866315,0.17970811,-0.73125255,1.1350834,-0.0018622838,-0.93953776,-1.121421,-0.46262386,0.47288272,1.1419423,0.37265065,0.6384976,1,83615,"in the north they shovel snow, but in the south we shovel ashes"
83651.png,0.22800584,-0.17852862,-0.21498114,-0.40283865,0.49840197,-0.19068243,-0.11444597,0.28868464,0.7959391,0.44890186,-0.066699706,0.975883,-0.747887,0.08395692,-1.0614601,0.24540836,0.88531536,0.18978131,0.17291242,0.06914947,1,83651,meanwhile in summer camp
83670.png,0.73158133,0.08456885,-0.7273491,-0.14645602,-0.33191255,-0.17262596,0.0073706917,0.06897116,0.7658396,-0.41454476,0.17454849,1.1958212,-0.902742,0.15248467,-0.19185208,0.3991393,0.41648114,0.3756781,0.14071879,-0.4651373,1,83670,"then she said, ""go with your other bitch!"" bitch! you are my other bitch!"
83701.png,0.4901843,0.34432042,-0.93452406,0.3033207,0.110427216,-0.17012651,0.052648094,0.03573401,0.6033195,0.64370483,0.053102024,1.2469724,0.2213541,-0.6389003,-1.1233163,0.067461334,1.0384816,0.10753524,0.41241682,-0.4841467,1,83701,will you hurry up and die you chocolatey little fucker i'm fucking starving
83704.png,0.043909304,0.15288399,-0.4933042,-0.13991101,0.44937986,-0.48209816,0.04546989,0.4468588,0.7599031,0.30860743,-0.431688,-0.2397626,-0.54972607,-0.40853953,-1.4700378,0.11114817,0.34882125,0.24702932,0.14489353,0.23284191,1,83704,we broke up but she said we could still be cousins
83740.png,0.9577892,0.74200416,-0.62723947,0.29791775,-0.24065538,-0.46106067,-0.5175684,-1.1957469,-0.36450145,-0.30814806,-0.23662995,0.6160407,-0.113978,-0.4424525,-1.3149942,-0.47929776,0.56685126,0.10632756,0.4589037,0.41912618,1,83740,rev up those gas chambers
83756.png,-0.30098513,0.2734794,-0.969304,0.44703797,-0.41132095,-0.2720407,0.19692518,-0.34873268,1.0302818,-0.022419814,-1.5391033,0.79396635,-0.83866763,0.31936896,-0.4516241,0.5360033,0.73099416,0.9505749,0.7122561,-0.3127295,1,83756,drive very cautiously on this road of life because folks will turn on you with no signal
83760.png,1.6985409,-0.20060362,-0.020078227,0.58317775,-0.13474402,-0.42454922,0.4216915,0.07606259,0.9484643,0.68757206,-0.36217496,0.47507238,-0.027869817,-0.27439693,0.6078603,0.27888858,-0.13410461,-0.13363932,0.33536217,0.32301092,1,83760,you can tell that it's aspen tree because of the way it is
83765.png,0.24561347,-0.20101318,-0.032682866,-0.39772055,0.39951703,-0.41898844,0.33981517,0.12477958,0.5192225,-0.48096523,-0.30484056,0.76648647,0.12290907,-0.6340604,-1.6907855,-0.24885967,0.7446879,-0.3642703,0.20119795,-0.10705354,1,83765,so....i guess you can't give me an old fashioned... ....how bout a bj?
83794.png,0.43378553,0.24910484,-1.020814,-0.44557837,0.6450389,-0.35137957,-0.35087606,-0.0074084885,0.56086516,0.14325745,-0.47324067,0.12614165,-0.8962047,-0.17428547,-0.82241315,-0.030925907,0.3745578,-0.19280839,0.12185117,0.112056606,1,83794,i'm not talking to myself i'm thinking out loooooooud!!
83901.png,-0.2697553,-0.3847512,-0.5903329,0.2272698,0.30435106,-0.24141565,0.70511913,0.423393,1.1679443,-0.39369962,-0.3070818,1.0369576,-0.58970743,-0.39455262,-0.11461015,0.11942952,0.9809429,-0.120895684,0.15772924,-0.16377172,1,83901,am i gonna wish you happy birthday? dafuq else im'a do
83905.png,0.9527182,-0.6426226,-0.578188,-0.09940734,-0.31569245,-0.34394163,-0.26491532,-0.57737756,1.0362551,0.9783171,-0.47177064,1.7745582,-0.8139026,-0.14774062,-1.2898755,-0.015555896,-0.47408012,1.0455978,0.19841906,0.4171929,1,83905,i wish i could stand by you!
83916.png,0.9763958,0.34847605,0.5523757,0.07925715,-0.37627867,-0.88390857,-0.5583172,0.22420084,1.2463273,0.48695424,-0.5187956,0.71592885,-0.1481086,-0.98367375,-0.53103584,1.1679267,-0.0030320473,0.8683057,1.0219302,1.3917582,1,83916,"dad why do we stink? so blind people can hate us too, son"
83941.png,0.19209649,-0.033560626,-0.30411515,0.03187161,0.96640724,-0.025823886,-0.28909698,0.49749345,0.46324292,0.1248648,-0.30800897,1.1476631,-0.47537816,-0.35642907,-0.70050335,0.35852587,-0.29787293,0.27771226,-0.21323949,-0.017215772,1,83941,largest drug bust in u.s. history.... 2 tons of crack!!
83960.png,0.10945722,-0.19708423,0.2316328,0.0071516545,-0.41805714,0.11138559,0.45309982,0.4787069,0.8342743,0.68386996,-0.078044325,0.6570074,0.31099802,-0.06540305,0.13598125,0.24044421,0.13558607,-0.60768884,0.22254851,-0.19663183,1,83960,protect gays rights
83976.png,0.7391506,-0.2722937,-0.47283,0.7286339,-0.34578034,-0.7632643,-0.27863342,0.4132142,0.23132479,0.280691,-0.22957487,1.1197795,-0.5769477,-1.1560973,0.027979141,0.11736935,1.159544,0.2620725,0.5034741,0.3763042,1,83976,me and the boys after killing innocent people in a bomb blast
84013.png,0.54479456,0.5769864,-0.064615324,0.11679656,-0.12902085,-0.06530448,0.37871718,0.5597309,0.44185343,0.63504165,-0.32645983,0.7785076,-0.48864597,-0.7602566,-0.04207685,0.33361942,-0.4656484,0.53715867,0.30818233,0.8503396,1,84013,dont ask me how i get on that cliff
